# Wiktionary	arn	http://wiktionary.org/	CC BY-SA
04400499-n	arn:lemma	تلغراف
04400499-n	arn:lemma	برقية
04401088-n	arn:lemma	تلفون
04401088-n	arn:lemma	هاتف
04403638-n	arn:lemma	تلسكوب
04403638-n	arn:lemma	مقراب
04403638-n	arn:lemma	منظار
04404200-n	arn:lemma	تلكس
04404997-n	arn:lemma	كاميرا
04404997-n	arn:lemma	كاميرا فيديو
04405907-n	arn:lemma	تلفاز
04405907-n	arn:lemma	تلفزيون
04405907-n	arn:lemma	جهاز تلفزيون
04406350-n	arn:lemma	محطة تلفزيون
04407435-n	arn:lemma	معبد
04407435-n	arn:lemma	هيكل
04411264-n	arn:lemma	خيمة
04417809-n	arn:lemma	مسرح
04421872-n	arn:lemma	ترمومتر
04423845-n	arn:lemma	كشتبان
04424418-n	arn:lemma	شيء
04426788-n	arn:lemma	خيط
04429376-n	arn:lemma	عرش
04429376-n	arn:lemma	كرسي
04435180-n	arn:lemma	قرميدة
04435180-n	arn:lemma	قرميد
04437793-n	arn:lemma	آلة الزمن
04440749-n	arn:lemma	إطار هواء
04440749-n	arn:lemma	اطار
04442312-n	arn:lemma	محمصة
04442312-n	arn:lemma	محمصة خبز
04442831-n	arn:lemma	تبغ
04446276-n	arn:lemma	مرحاض
04446276-n	arn:lemma	حمام
04446276-n	arn:lemma	تواليت
04452615-n	arn:lemma	صندوق العدة
04452848-n	arn:lemma	سن
04452848-n	arn:lemma	أسنان
04452848-n	arn:lemma	ülnga
04452848-n	arn:lemma	voro
04453156-n	arn:lemma	فرشاة أسنان
04453298-n	arn:lemma	معجون أسنان
04453390-n	arn:lemma	عود تخليل أسنان
04453910-n	arn:lemma	غطاء
04456115-n	arn:lemma	مشعل
04459362-n	arn:lemma	منشفة
04460130-n	arn:lemma	برج
04460634-n	arn:lemma	برج بابل
04461437-n	arn:lemma	بلدية
04465501-n	arn:lemma	جرار
04465501-n	arn:lemma	تراكتور
04468005-n	arn:lemma	قطار
04471315-n	arn:lemma	محول
04471632-n	arn:lemma	ترانزستور
04474466-n	arn:lemma	فخ
04490091-n	arn:lemma	شاحنة
04491135-n	arn:lemma	ورقة رابحة
04491769-n	arn:lemma	صندوق
04495843-n	arn:lemma	زورق القطر
04497962-n	arn:lemma	نفق
04498389-n	arn:lemma	عمامة
04499180-n	arn:lemma	آلة تورنج
04505036-n	arn:lemma	آلة كاتبة
04507155-n	arn:lemma	مظلة
04507155-n	arn:lemma	شمسية
04508949-n	arn:lemma	الملابس الداخلية
04509592-n	arn:lemma	زي
04509592-n	arn:lemma	زي موحد
04511002-n	arn:lemma	جامعة
04515991-n	arn:lemma	مبولة
04517535-n	arn:lemma	لقاح
04517823-n	arn:lemma	مكنسة كهربائية
04522168-n	arn:lemma	زهرية
04524313-n	arn:lemma	عربة
04525305-n	arn:lemma	آلة بيع
04526964-n	arn:lemma	مروحة
04527648-n	arn:lemma	شرفة
04533700-n	arn:lemma	كاست فيديو
04533946-n	arn:lemma	دي في دي
04533946-n	arn:lemma	DVD
04535252-n	arn:lemma	فيلا
04535252-n	arn:lemma	دارة
04536038-n	arn:lemma	كرم
04536866-n	arn:lemma	كمان
04546855-n	arn:lemma	سور
04548362-n	arn:lemma	محفظة
04550184-n	arn:lemma	خزانة
04550184-n	arn:lemma	خزانة ثوب
04550184-n	arn:lemma	خزانة الملابس
04551055-n	arn:lemma	مخزن
04552696-n	arn:lemma	سفينة حربية
04553920-n	arn:lemma	مغسلة
04554684-n	arn:lemma	غسالة
04555897-n	arn:lemma	ساعة
04564698-n	arn:lemma	طريق
04565375-n	arn:lemma	سلاح
04565963-n	arn:lemma	سلاح دمار شامل
04566257-n	arn:lemma	أسلحة
04571088-n	arn:lemma	ثقل
04574999-n	arn:lemma	عجلة
04576002-n	arn:lemma	كرسي للمقعدين
04577769-n	arn:lemma	سوط
04578934-n	arn:lemma	مخفقة
04580777-n	arn:lemma	البيت الأبيض
04581595-n	arn:lemma	بيت دعارة
04581595-n	arn:lemma	كرخانة
04581595-n	arn:lemma	بيت التسامح
04584207-n	arn:lemma	شعر مستعار
04584207-n	arn:lemma	باروكة
04586932-n	arn:lemma	آلة الفم
04587648-n	arn:lemma	شباك
04587648-n	arn:lemma	نافذة
04588739-n	arn:lemma	نافذة
04592741-n	arn:lemma	جناح
04592741-n	arn:lemma	أجنحة‎
04596742-n	arn:lemma	ووك
04599235-n	arn:lemma	صوف
04600486-n	arn:lemma	طاولة العمل
04605726-n	arn:lemma	غلاف
04610013-n	arn:lemma	يخت
04610879-n	arn:lemma	حديقة
04612026-n	arn:lemma	كبة
04612159-n	arn:lemma	خمار
04612159-n	arn:lemma	نقاب
04613555-n	arn:lemma	يويو
04617562-n	arn:lemma	شخصية
04622932-n	arn:lemma	سرية
04622932-n	arn:lemma	خلوة
04640538-n	arn:lemma	صبر
04640538-n	arn:lemma	أناة
04640538-n	arn:lemma	حلم
04646548-n	arn:lemma	جدية
04673965-n	arn:lemma	شكل
04679419-n	arn:lemma	مظهر
04684358-n	arn:lemma	مجد
04686935-n	arn:lemma	انجذاب جنسي
04686935-n	arn:lemma	جاذبية جنسية
04693804-n	arn:lemma	خال
04696432-n	arn:lemma	ثؤلول
04709253-n	arn:lemma	صعوبة
04713118-n	arn:lemma	انسجام
04731497-n	arn:lemma	صفة
04743024-n	arn:lemma	مطابقة
04743605-n	arn:lemma	تشابه
04748836-n	arn:lemma	فرق
04749709-n	arn:lemma	تضارب
04751305-n	arn:lemma	تنوع
04751305-n	arn:lemma	تعددية
04765038-n	arn:lemma	تضامن
04766275-n	arn:lemma	تعقيد
04799344-n	arn:lemma	غرابة
04801313-n	arn:lemma	الأرثوذكسية
04826771-n	arn:lemma	اسلام
04826771-n	arn:lemma	تقوى
04829550-n	arn:lemma	شفقة
04832716-n	arn:lemma	شهامة
04839555-n	arn:lemma	روح رياضية
04847482-n	arn:lemma	فضيلة
04849759-n	arn:lemma	عفة
04849759-n	arn:lemma	طهارة
04850117-n	arn:lemma	عدل
04852088-n	arn:lemma	شر
04857083-n	arn:lemma	شجاعة
04860065-n	arn:lemma	جبانة
04868148-n	arn:lemma	رياء
04868148-n	arn:lemma	نفاق
04876985-n	arn:lemma	ولاء - إخلاص
04878101-n	arn:lemma	وطنية
04878646-n	arn:lemma	شوفينية
04881623-n	arn:lemma	نظام
04886101-n	arn:lemma	نهم
04886101-n	arn:lemma	شره
04886101-n	arn:lemma	شراهة
04886881-n	arn:lemma	كرامة
04897762-n	arn:lemma	سلوك
04912732-n	arn:lemma	مجاملة
04916342-n	arn:lemma	خاصية
04921900-n	arn:lemma	تعليم
04921900-n	arn:lemma	ثقافة
04923743-n	arn:lemma	اصل
04924103-n	arn:lemma	عمر
04928903-n	arn:lemma	أسلوب
04930632-n	arn:lemma	حياة
04930632-n	arn:lemma	طريقة في حياة
04930632-n	arn:lemma	نمط حياة
04943704-n	arn:lemma	انفصالية
04943704-n	arn:lemma	انشقاقية
04945254-n	arn:lemma	رغبة
04954920-n	arn:lemma	ثريا
04956594-n	arn:lemma	لون
04956594-n	arn:lemma	ألوان
04960277-n	arn:lemma	أسود
04960729-n	arn:lemma	ابيض
04960729-n	arn:lemma	بيضاء
04961472-n	arn:lemma	طبشورة
04962784-n	arn:lemma	حمرة
04962784-n	arn:lemma	أحمر
04964977-n	arn:lemma	قرمزي
04965661-n	arn:lemma	أصفر
04967191-n	arn:lemma	أخضر
04967191-n	arn:lemma	خضراء
04967191-n	arn:lemma	خضر
04968895-n	arn:lemma	أزرق
04969242-n	arn:lemma	لازوردية
04969242-n	arn:lemma	لازورد
04970059-n	arn:lemma	بنفسجي
04970758-n	arn:lemma	بنفسجي
04970916-n	arn:lemma	وردي
04970916-n	arn:lemma	بمبي
04973291-n	arn:lemma	بيج
04976952-n	arn:lemma	بشرة
04980008-n	arn:lemma	رائحة
04980008-n	arn:lemma	روائح
04980008-n	arn:lemma	ريحة
04981139-n	arn:lemma	صوت
04982207-n	arn:lemma	صمت
04982207-n	arn:lemma	سكوت
04986796-n	arn:lemma	غيتار البيس
04986883-n	arn:lemma	نغمة
04986883-n	arn:lemma	نغم
05000342-n	arn:lemma	سمنة
05000342-n	arn:lemma	بدانة
05003090-n	arn:lemma	مشي
05006898-n	arn:lemma	جنس
05010627-n	arn:lemma	انعكاس
05010801-n	arn:lemma	صدى
05011790-n	arn:lemma	درجة الحرارة
05013204-n	arn:lemma	صفر مطلق
05015117-n	arn:lemma	برودة
05018103-n	arn:lemma	سطوع
05026843-n	arn:lemma	وزن
05030418-n	arn:lemma	قوة
05030680-n	arn:lemma	قوة
05030680-n	arn:lemma	طاقة
05035353-n	arn:lemma	قوة
05051249-n	arn:lemma	مدة
05053215-n	arn:lemma	دوام
05079866-n	arn:lemma	جلسة
05079866-n	arn:lemma	وقفة
05079866-n	arn:lemma	وضعیة
05084201-n	arn:lemma	مسافة
05086269-n	arn:lemma	طول موج
05098942-n	arn:lemma	مقاس
05098942-n	arn:lemma	حجم
05099796-n	arn:lemma	شدة
05101815-n	arn:lemma	قطر
05115040-n	arn:lemma	الكثرة
05121418-n	arn:lemma	رقم
05123416-n	arn:lemma	اتساع
05123416-n	arn:lemma	مدى
05133107-n	arn:lemma	طول
05137165-n	arn:lemma	ارتفاع
05138488-n	arn:lemma	قيمة
05142641-n	arn:lemma	استفادة
05145118-n	arn:lemma	ثمن
05149325-n	arn:lemma	وظيفة
05154114-n	arn:lemma	إمكان
05155821-n	arn:lemma	افضلية
05157574-n	arn:lemma	ربح
05157574-n	arn:lemma	مكسب
05157574-n	arn:lemma	فائدة
05157574-n	arn:lemma	نفع
05158296-n	arn:lemma	امتياز
05168261-n	arn:lemma	اهمية
05172322-n	arn:lemma	وزن
05176846-n	arn:lemma	حق الإنسان
05176846-n	arn:lemma	حقوق الإنسان
05183624-n	arn:lemma	حرية الدين
05183624-n	arn:lemma	حرية المعتقد
05183624-n	arn:lemma	حرية التعبد
05183779-n	arn:lemma	حرية التعبير
05183932-n	arn:lemma	حرية الصحافة
05184082-n	arn:lemma	حرية التجمع
05190804-n	arn:lemma	قوة
05194151-n	arn:lemma	نفوذ
05197388-n	arn:lemma	قبضة حديدية
05200169-n	arn:lemma	قدرة
05211793-n	arn:lemma	تفاؤل
05211974-n	arn:lemma	تشاؤم
05216365-n	arn:lemma	بدن
05218630-n	arn:lemma	مومياء
05224966-n	arn:lemma	منطقة الشهوة الجنسية
05239808-n	arn:lemma	نسيج طلائي
05252970-n	arn:lemma	جيب الأنف
05254795-n	arn:lemma	شعر
05256862-n	arn:lemma	تصفيفة
05256862-n	arn:lemma	تسريحة
05257593-n	arn:lemma	تصفيفة
05257593-n	arn:lemma	تسريحة
05261566-n	arn:lemma	لحية
05262185-n	arn:lemma	شارب
05263029-n	arn:lemma	عثنون
05263448-n	arn:lemma	عنفقة
05264247-n	arn:lemma	جلبة
05268112-n	arn:lemma	لحم
05269901-n	arn:lemma	عظم
05274105-n	arn:lemma	ترقوة
05274247-n	arn:lemma	عصعص
05278395-n	arn:lemma	رضفة
05279026-n	arn:lemma	ضلع
05279688-n	arn:lemma	لوح الكتف
05279688-n	arn:lemma	عظم كتفي
05280512-n	arn:lemma	رضفة
05281189-n	arn:lemma	القص
05284333-n	arn:lemma	فقرة
05285275-n	arn:lemma	محجر
05285623-n	arn:lemma	نقي العظم
05285623-n	arn:lemma	نخاع العظم
05285623-n	arn:lemma	نقي
05286536-n	arn:lemma	نسيج ضام
05288091-n	arn:lemma	غضروف
05289297-n	arn:lemma	عضلة
05295381-n	arn:lemma	رباط
05296253-n	arn:lemma	وتر
05297523-n	arn:lemma	عضو
05301072-n	arn:lemma	لسان
05302499-n	arn:lemma	فم
05302499-n	arn:lemma	خشم
05304932-n	arn:lemma	لثة
05305806-n	arn:lemma	شفة
05307091-n	arn:lemma	ناب
05307773-n	arn:lemma	ضرس
05308310-n	arn:lemma	جذر
05308310-n	arn:lemma	جذور
05309050-n	arn:lemma	لوزة
05309725-n	arn:lemma	حنك
05311054-n	arn:lemma	عين
05313535-n	arn:lemma	حاجب
05313822-n	arn:lemma	جفن
05314919-n	arn:lemma	رمش
05314919-n	arn:lemma	هدب
05316025-n	arn:lemma	مقلة العين
05317354-n	arn:lemma	قرنية
05318831-n	arn:lemma	طبلة الأذن
05319936-n	arn:lemma	قزحية
05320183-n	arn:lemma	حدقة
05320183-n	arn:lemma	بؤبؤ
05320362-n	arn:lemma	عدسة العين
05320899-n	arn:lemma	أذن
05327767-n	arn:lemma	غدة
05330244-n	arn:lemma	غدة درقية
05331404-n	arn:lemma	بروستات
05331404-n	arn:lemma	موثة
05332802-n	arn:lemma	كلية
05333467-n	arn:lemma	طحال
05333777-n	arn:lemma	شريان
05335971-n	arn:lemma	أبهر
05368278-n	arn:lemma	حشفة
05368594-n	arn:lemma	حشفة القضيب
05385161-n	arn:lemma	مرارة
05385534-n	arn:lemma	كبد
05386845-n	arn:lemma	قناة صفراء
05387167-n	arn:lemma	بنكرياس
05387544-n	arn:lemma	رئة
05387544-n	arn:lemma	سحر
05388805-n	arn:lemma	قلب
05388805-n	arn:lemma	فؤاد
05388805-n	arn:lemma	piwke
05392744-n	arn:lemma	مجلس‎
05395690-n	arn:lemma	معدة
05399356-n	arn:lemma	لبأ
05399847-n	arn:lemma	دماء
05399847-n	arn:lemma	دم
05403149-n	arn:lemma	مصل دم
05403149-n	arn:lemma	مصل
05404336-n	arn:lemma	مني
05404336-n	arn:lemma	منى
05405324-n	arn:lemma	دمع
05405324-n	arn:lemma	دموع
05405751-n	arn:lemma	عرق
05407119-n	arn:lemma	هرمون
05408388-n	arn:lemma	أدرينالين
05410646-n	arn:lemma	إنسولين
05415395-n	arn:lemma	مخاط
05416048-n	arn:lemma	مخاط
05416048-n	arn:lemma	مخاط الأنف
05416198-n	arn:lemma	لعاب
05416198-n	arn:lemma	ريق
05417472-n	arn:lemma	قيح
05417472-n	arn:lemma	صديد
05418717-n	arn:lemma	وريد
05418717-n	arn:lemma	عرق
05425910-n	arn:lemma	شعيرة دموية
05426243-n	arn:lemma	غشاء
05426989-n	arn:lemma	شبكية عين
05430095-n	arn:lemma	عقدة لمفاوية
05442131-n	arn:lemma	كروموسوم
05445389-n	arn:lemma	ميتوكوندريون
05449268-n	arn:lemma	خلية دم
05449268-n	arn:lemma	خلية دموية
05457469-n	arn:lemma	نطفة
05465567-n	arn:lemma	عصبون
05465567-n	arn:lemma	خلية عصبية
05474346-n	arn:lemma	عصب
05481095-n	arn:lemma	مخ
05481095-n	arn:lemma	دماغ
05485554-n	arn:lemma	مخيخ
05503705-n	arn:lemma	نخاع شوكي
05509146-n	arn:lemma	جهاز تناسلي
05512139-n	arn:lemma	مثانة
05512337-n	arn:lemma	مثانة
05512337-n	arn:lemma	مثانة بولية
05512835-n	arn:lemma	حالب
05513020-n	arn:lemma	إحليل
05513302-n	arn:lemma	عضو جنسي
05514081-n	arn:lemma	أعضاء تناسلية
05515287-n	arn:lemma	مبيض
05517406-n	arn:lemma	صفن
05517406-n	arn:lemma	كيس الصفن
05517406-n	arn:lemma	كيس
05518870-n	arn:lemma	قناة فالوب
05518870-n	arn:lemma	قناة البيض
05519085-n	arn:lemma	رحم
05520479-n	arn:lemma	حبل سري
05520699-n	arn:lemma	مشيمة
05521111-n	arn:lemma	مهبل
05521514-n	arn:lemma	كس
05521636-n	arn:lemma	فرج
05521636-n	arn:lemma	حر
05521636-n	arn:lemma	فالفا
05521934-n	arn:lemma	غشاء البكارة
05523420-n	arn:lemma	بظر
05523629-n	arn:lemma	الغدة البصلية الإحليلية
05523629-n	arn:lemma	غدة كوبر
05524615-n	arn:lemma	بيضة
05524615-n	arn:lemma	خصية
05525628-n	arn:lemma	بربخ
05526384-n	arn:lemma	قضيب
05526384-n	arn:lemma	ذكر
05526384-n	arn:lemma	قضيب الذكر
05526384-n	arn:lemma	أير
05526384-n	arn:lemma	زب
05526384-n	arn:lemma	فالوس
05526713-n	arn:lemma	زب
05526713-n	arn:lemma	زبر
05526713-n	arn:lemma	أير
05526957-n	arn:lemma	قلفة
05529729-n	arn:lemma	حنجرة
05530296-n	arn:lemma	تفاحة آدم
05531814-n	arn:lemma	رغامى
05533948-n	arn:lemma	مريئ
05534333-n	arn:lemma	أمعاء
05534333-n	arn:lemma	مصير
05534955-n	arn:lemma	اثنا عشري
05535869-n	arn:lemma	قولون
05538016-n	arn:lemma	است
05538016-n	arn:lemma	شرج
05538494-n	arn:lemma	عجان
05538625-n	arn:lemma	رأس
05539947-n	arn:lemma	فروة الرأس
05540121-n	arn:lemma	جمجمة
05546040-n	arn:lemma	فك
05546540-n	arn:lemma	رقبة
05546540-n	arn:lemma	عنق
05547396-n	arn:lemma	قفا
05547508-n	arn:lemma	حنجرة
05547508-n	arn:lemma	حلقوم
05547508-n	arn:lemma	بلعوم
05548840-n	arn:lemma	كتف
05549576-n	arn:lemma	إبط
05549830-n	arn:lemma	جسم
05549830-n	arn:lemma	جسمان
05553288-n	arn:lemma	صدر
05553768-n	arn:lemma	القفص الصدري
05554405-n	arn:lemma	ثدي
05554653-n	arn:lemma	حلمة
05554653-n	arn:lemma	خلف
05554804-n	arn:lemma	هالة
05555688-n	arn:lemma	خصر
05555688-n	arn:lemma	وسط
05556325-n	arn:lemma	ورك
05556595-n	arn:lemma	سرة
05556943-n	arn:lemma	بطن
05556943-n	arn:lemma	جوف
05556943-n	arn:lemma	معدة
05558717-n	arn:lemma	ظهر
05559256-n	arn:lemma	عجيزة
05559256-n	arn:lemma	مؤخرة
05559727-n	arn:lemma	دبر
05559727-n	arn:lemma	ردف
05559727-n	arn:lemma	ردفان
05560787-n	arn:lemma	رجل
05560787-n	arn:lemma	ساق
05562249-n	arn:lemma	فخذ
05562902-n	arn:lemma	قصبة
05563266-n	arn:lemma	رجل
05563266-n	arn:lemma	قدم
05563770-n	arn:lemma	ذراع
05564323-n	arn:lemma	ساعد
05564590-n	arn:lemma	يد
05565696-n	arn:lemma	راحة
05566504-n	arn:lemma	إصبع
05567217-n	arn:lemma	إبهام
05573602-n	arn:lemma	ركبة
05573895-n	arn:lemma	عظم الفخذ
05574332-n	arn:lemma	بطة
05577190-n	arn:lemma	أخمص
05578095-n	arn:lemma	عقب
05578095-n	arn:lemma	كعب
05578442-n	arn:lemma	كاحل
05579944-n	arn:lemma	كوع
05581693-n	arn:lemma	ظفر
05584928-n	arn:lemma	معصم
05584928-n	arn:lemma	رسغ
05585205-n	arn:lemma	برجمة
05585205-n	arn:lemma	مفصل
05585383-n	arn:lemma	هيكل عظمي
05586759-n	arn:lemma	هيكل خارجي
05588174-n	arn:lemma	عمود فقري
05588551-n	arn:lemma	فقرة عنقية
05589132-n	arn:lemma	فقرة صدرية
05589378-n	arn:lemma	فقرة قطنية
05593181-n	arn:lemma	عضد
05593318-n	arn:lemma	كعبرة
05593476-n	arn:lemma	زند
05593871-n	arn:lemma	مشط اليد
05594201-n	arn:lemma	شظية
05594367-n	arn:lemma	قصبة
05594568-n	arn:lemma	مشط القدم
05595083-n	arn:lemma	مفصل
05596651-n	arn:lemma	حوض
05597734-n	arn:lemma	أربية
05597734-n	arn:lemma	مغبن
05598147-n	arn:lemma	أنف
05598147-n	arn:lemma	خشم
05599617-n	arn:lemma	ذقن
05600109-n	arn:lemma	منخر
05600637-n	arn:lemma	وجه
05602548-n	arn:lemma	جبهة
05602683-n	arn:lemma	صدغ
05602835-n	arn:lemma	خد
05611302-n	arn:lemma	عقل
05617606-n	arn:lemma	ذكاء
05622723-n	arn:lemma	غريزة
05622723-n	arn:lemma	سليقة
05622723-n	arn:lemma	فطرة
05624042-n	arn:lemma	قريحة
05625465-n	arn:lemma	صورة ذهنية
05626929-n	arn:lemma	أطلانطس
05628658-n	arn:lemma	جنات عدن
05628658-n	arn:lemma	عدن
05629104-n	arn:lemma	أرض الميعاد
05631449-n	arn:lemma	مطهر
05636887-n	arn:lemma	مهارة
05644727-n	arn:lemma	اقتصاد
05650579-n	arn:lemma	اهتمام
05652593-n	arn:lemma	رغبة
05654362-n	arn:lemma	رؤية
05654362-n	arn:lemma	نظر
05658226-n	arn:lemma	ذوق
05660268-n	arn:lemma	منهج
05662532-n	arn:lemma	محاسبة
05662876-n	arn:lemma	الأنضباط
05667404-n	arn:lemma	عادة
05669034-n	arn:lemma	عادة
05671325-n	arn:lemma	أمر
05677504-n	arn:lemma	احساس
05680193-n	arn:lemma	غيبوبة
05682570-n	arn:lemma	فضول
05682950-n	arn:lemma	اهتمام
05684249-n	arn:lemma	صدمة ثقافية
05685538-n	arn:lemma	سر
05687338-n	arn:lemma	مشكلة
05708432-n	arn:lemma	ادراك حسي
05714332-n	arn:lemma	مسك
05714332-n	arn:lemma	مشموم
05714466-n	arn:lemma	أريج
05714894-n	arn:lemma	نتانة
05720248-n	arn:lemma	ضوضاء
05748054-n	arn:lemma	تفريق
05750657-n	arn:lemma	مودة
05750657-n	arn:lemma	موضة
05752544-n	arn:lemma	تعلم
05753564-n	arn:lemma	تعليم
05753564-n	arn:lemma	تربية
05755883-n	arn:lemma	تعلم
05755883-n	arn:lemma	دراسة
05758059-n	arn:lemma	خبرة
05760202-n	arn:lemma	ذاكرة
05768553-n	arn:lemma	حلم
05768553-n	arn:lemma	رؤية
05769062-n	arn:lemma	كابوس
05770926-n	arn:lemma	فكر
05770926-n	arn:lemma	تفكير
05772667-n	arn:lemma	تحليل
05777439-n	arn:lemma	نكرومانسية
05778749-n	arn:lemma	الخيمياء
05778749-n	arn:lemma	خيمياء
05780339-n	arn:lemma	مماثلة
05783940-n	arn:lemma	تركيب
05791602-n	arn:lemma	أمنية
05791602-n	arn:lemma	رغبة
05791602-n	arn:lemma	منية
05792010-n	arn:lemma	احتمال
05797597-n	arn:lemma	بحث
05799212-n	arn:lemma	اختبار
05809745-n	arn:lemma	تقليد
05809878-n	arn:lemma	عالم
05809878-n	arn:lemma	دنيا
05812921-n	arn:lemma	هلوسة
05812921-n	arn:lemma	وهم
05812921-n	arn:lemma	انخداع
05816287-n	arn:lemma	معلومات
05817845-n	arn:lemma	تفصيل
05817845-n	arn:lemma	تفاصيل
05819453-n	arn:lemma	حقيقة
05820620-n	arn:lemma	أمثولة
05820620-n	arn:lemma	مثل
05821246-n	arn:lemma	استثناء
05821486-n	arn:lemma	سابقة
05821775-n	arn:lemma	عينة
05824739-n	arn:lemma	برهان
05826092-n	arn:lemma	تدقيق مجموع
05829782-n	arn:lemma	فرجة
05832745-n	arn:lemma	حمل
05832745-n	arn:lemma	عبء
05833683-n	arn:lemma	حزن
05833840-n	arn:lemma	فكر
05833840-n	arn:lemma	فكرة
05835747-n	arn:lemma	مفهوم
05839024-n	arn:lemma	نوع
05846054-n	arn:lemma	تنظيم
05846054-n	arn:lemma	قانون
05846054-n	arn:lemma	قاعدة
05847438-n	arn:lemma	خوارزمية
05849040-n	arn:lemma	خاصة
05853273-n	arn:lemma	قسم
05857459-n	arn:lemma	متغير
05859071-n	arn:lemma	وسيط
05859071-n	arn:lemma	بارامتر
05859630-n	arn:lemma	حاصل الضرب
05861067-n	arn:lemma	مجموع
05862721-n	arn:lemma	متسلسلة
05862721-n	arn:lemma	سلسلة
05871618-n	arn:lemma	منطق
05872982-n	arn:lemma	قانون
05888929-n	arn:lemma	نظرية
05889896-n	arn:lemma	حقيقة
05889896-n	arn:lemma	معلومة
05889896-n	arn:lemma	واقعة
05892651-n	arn:lemma	مطلب
05896998-n	arn:lemma	توحد
05897825-n	arn:lemma	صحن طائر
05898568-n	arn:lemma	خطة
05898568-n	arn:lemma	برنامج
05901508-n	arn:lemma	سياسة
05905152-n	arn:lemma	تخطيط
05905348-n	arn:lemma	إستراتيجية
05908882-n	arn:lemma	مؤامرة
05914359-n	arn:lemma	صلاة
05914591-n	arn:lemma	صوم
05914591-n	arn:lemma	صيام
05915034-n	arn:lemma	حج
05915811-n	arn:lemma	فينج شوي
05916739-n	arn:lemma	عقيدة
05919034-n	arn:lemma	اتهام
05920272-n	arn:lemma	موضوع
05921123-n	arn:lemma	قلب
05921123-n	arn:lemma	جوهر
05924519-n	arn:lemma	صنم
05924519-n	arn:lemma	وثن
05925366-n	arn:lemma	قدوة
05927586-n	arn:lemma	الصورة النمطية
05929008-n	arn:lemma	دور
05929670-n	arn:lemma	نصير
05929670-n	arn:lemma	بطل
05933246-n	arn:lemma	منظر
05933246-n	arn:lemma	بانوراما
05936704-n	arn:lemma	انطباع
05938795-n	arn:lemma	نموذج
05938976-n	arn:lemma	قالب
05939636-n	arn:lemma	هلوسة
05939636-n	arn:lemma	وهم
05939636-n	arn:lemma	انخداع
05946687-n	arn:lemma	إيمان
05946687-n	arn:lemma	معتقد
05949726-n	arn:lemma	رأي عام
05952678-n	arn:lemma	خرافة
05964805-n	arn:lemma	التعددية الثقافية
05965195-n	arn:lemma	قومية
05967191-n	arn:lemma	إنسانية
05967773-n	arn:lemma	حركة حقوق المرأة
05967773-n	arn:lemma	أنثوية
05967773-n	arn:lemma	نسوية
05967773-n	arn:lemma	فيمينيزم
05967977-n	arn:lemma	سحر
05970755-n	arn:lemma	وجودية
05972585-n	arn:lemma	مادية
05978812-n	arn:lemma	سحر أسود
05980256-n	arn:lemma	إلحاد
05980256-n	arn:lemma	زندقة
05980875-n	arn:lemma	هدف
05981230-n	arn:lemma	هدف
05981230-n	arn:lemma	مرمى
05982720-n	arn:lemma	قصد
05984584-n	arn:lemma	خبرة
05984936-n	arn:lemma	ثقافة
05985126-n	arn:lemma	ميمي
05985602-n	arn:lemma	فلكلور
05999797-n	arn:lemma	علم
06000644-n	arn:lemma	رياضة
06000644-n	arn:lemma	رياضيات
06004067-n	arn:lemma	حساب
06004685-n	arn:lemma	هندسة
06004685-n	arn:lemma	علم الهندسة
06010930-n	arn:lemma	تنسيق
06012513-n	arn:lemma	علم المثلثات
06012726-n	arn:lemma	علم الجبر
06014043-n	arn:lemma	تحليل رياضي
06018465-n	arn:lemma	علم الإحصاء
06018465-n	arn:lemma	إحصائيات
06037666-n	arn:lemma	علم الأحياء
06037666-n	arn:lemma	بيولوجيا
06047275-n	arn:lemma	طب القلب
06054446-n	arn:lemma	طب العيون
06054892-n	arn:lemma	علم الصيدلة
06055300-n	arn:lemma	صيدلة
06055946-n	arn:lemma	الطب النفسي
06057539-n	arn:lemma	تشريح
06060845-n	arn:lemma	علم الأمراض
06063588-n	arn:lemma	جراحة
06065819-n	arn:lemma	علم الزراعة
06066555-n	arn:lemma	علم النبات
06070929-n	arn:lemma	علم البيئة
06072275-n	arn:lemma	علم الحشرات
06072912-n	arn:lemma	علم الأسماك
06078327-n	arn:lemma	مورفولوجيا
06079620-n	arn:lemma	كيمياء حيوية
06080522-n	arn:lemma	فيزيولوجيا
06083243-n	arn:lemma	علم الحيوان
06084469-n	arn:lemma	كيمياء
06090869-n	arn:lemma	فيزياء
06095022-n	arn:lemma	فلك
06095022-n	arn:lemma	علم الفلك
06096913-n	arn:lemma	علم الطيران
06096913-n	arn:lemma	ملاحة فضائية
06097775-n	arn:lemma	فزياء فلكية
06099269-n	arn:lemma	إلكترونيات
06100236-n	arn:lemma	ميكانيكا
06100778-n	arn:lemma	بصربات
06101551-n	arn:lemma	فيزياء الجسيمات
06113597-n	arn:lemma	ديناميكا
06114578-n	arn:lemma	ديناميكا حرارية
06115701-n	arn:lemma	جيولوجيا
06115701-n	arn:lemma	علم الأرض
06115701-n	arn:lemma	علم الإراضة
06118563-n	arn:lemma	علم الطقس
06119377-n	arn:lemma	علم المناخ
06119729-n	arn:lemma	علم المياهيات
06120496-n	arn:lemma	علم الزلازل
06120881-n	arn:lemma	جيوديسيا
06122178-n	arn:lemma	جغرافيا
06123363-n	arn:lemma	هندسة معمارية
06123363-n	arn:lemma	عمارة
